,Date,Open,Close
260,2011-07-11,1.893333,1.89
261,2011-07-12,1.891333,1.878
262,2011-07-13,1.895333,1.909333
263,2011-07-14,1.902,1.840667
264,2011-07-15,1.852667,1.838667
265,2011-07-18,1.822667,1.815333
266,2011-07-19,1.838667,1.859333
267,2011-07-20,1.866667,1.912667
268,2011-07-21,1.927333,1.913333
269,2011-07-22,1.913333,1.952667
270,2011-07-25,1.934,1.899333
271,2011-07-26,1.887333,1.866667
272,2011-07-27,1.9,1.842667
273,2011-07-28,1.84,1.878
274,2011-07-29,1.853333,1.878
275,2011-08-01,1.911333,1.918
276,2011-08-02,1.912667,1.822667
277,2011-08-03,1.833333,1.813333
278,2011-08-04,1.767333,1.65
279,2011-08-05,1.666,1.616
280,2011-08-08,1.54,1.576
281,2011-08-09,1.61,1.670667
282,2011-08-10,1.696,1.588
283,2011-08-11,1.602667,1.686667
284,2011-08-12,1.706667,1.754
285,2011-08-15,1.774667,1.748667
286,2011-08-16,1.742,1.74
287,2011-08-17,1.759333,1.722
288,2011-08-18,1.666667,1.617333
289,2011-08-19,1.590667,1.486667
290,2011-08-22,1.540667,1.463333
291,2011-08-23,1.462,1.530667
292,2011-08-24,1.54,1.591333
293,2011-08-25,1.591333,1.540667
294,2011-08-26,1.514,1.582
295,2011-08-29,1.614667,1.647333
296,2011-08-30,1.633333,1.642
297,2011-08-31,1.653333,1.649333
298,2011-09-01,1.644,1.6
299,2011-09-02,1.577333,1.538
300,2011-09-06,1.5,1.529333
301,2011-09-07,1.559333,1.589333
302,2011-09-08,1.572,1.574
303,2011-09-09,1.558,1.531333
304,2011-09-12,1.5,1.525333
305,2011-09-13,1.534,1.605333
306,2011-09-14,1.616667,1.622667
307,2011-09-15,1.638667,1.654667
308,2011-09-16,1.652,1.72
309,2011-09-19,1.663333,1.718
310,2011-09-20,1.732,1.734
311,2011-09-21,1.73,1.723333
312,2011-09-22,1.709333,1.708667
313,2011-09-23,1.699333,1.758667
314,2011-09-26,1.768,1.701333
315,2011-09-27,1.733333,1.746
316,2011-09-28,1.733333,1.639333
317,2011-09-29,1.714667,1.608
318,2011-09-30,1.653333,1.626
319,2011-10-03,1.663333,1.582
320,2011-10-04,1.552667,1.577333
321,2011-10-05,1.602,1.691333
322,2011-10-06,1.691333,1.797333
323,2011-10-07,1.798667,1.799333
324,2011-10-10,1.820667,1.858667
325,2011-10-11,1.834,1.840667
326,2011-10-12,1.816667,1.853333
327,2011-10-13,1.842,1.862667
328,2011-10-14,1.866667,1.87
329,2011-10-17,1.857333,1.828
330,2011-10-18,1.82,1.889333
331,2011-10-19,1.868,1.838
332,2011-10-20,1.829333,1.822667
333,2011-10-21,1.826667,1.868667
334,2011-10-24,1.858,1.903333
335,2011-10-25,1.882,1.883333
336,2011-10-26,1.879333,1.865333
337,2011-10-27,1.889333,1.917333
338,2011-10-28,1.9,1.991333
339,2011-10-31,1.966667,1.958
340,2011-11-01,1.892667,1.925333
341,2011-11-02,1.933333,1.914
342,2011-11-03,2.0,2.164
343,2011-11-04,2.097333,2.154
344,2011-11-07,2.109333,2.084667
345,2011-11-08,2.091333,2.122667
346,2011-11-09,2.058,2.058667
347,2011-11-10,2.062667,2.088667
348,2011-11-11,2.126667,2.242667
349,2011-11-14,2.2,2.214667
350,2011-11-15,2.194667,2.262
351,2011-11-16,2.232,2.329333
352,2011-11-17,2.3,2.245333
353,2011-11-18,2.242667,2.173333
354,2011-11-21,2.162667,2.117333
355,2011-11-22,2.117333,2.138
356,2011-11-23,2.117333,2.096667
357,2011-11-25,2.103333,2.110667
358,2011-11-28,2.133333,2.170667
359,2011-11-29,2.166,2.116667
360,2011-11-30,2.166667,2.182667
361,2011-12-01,2.171333,2.173333
362,2011-12-02,2.188667,2.22
363,2011-12-05,2.235333,2.294667
364,2011-12-06,2.28,2.324667
365,2011-12-07,2.308667,2.279333
366,2011-12-08,2.056,2.059333
367,2011-12-09,2.036,2.069333
368,2011-12-12,2.029333,2.027333
369,2011-12-13,2.038,1.963333
370,2011-12-14,1.966667,1.902
371,2011-12-15,1.911333,1.908
372,2011-12-16,1.919333,1.866667
373,2011-12-19,1.872667,1.85
374,2011-12-20,1.87,1.86
375,2011-12-21,1.860667,1.838
376,2011-12-22,1.84,1.851333
377,2011-12-23,1.866667,1.86
378,2011-12-27,1.844,1.904667
379,2011-12-28,1.932667,1.900667
380,2011-12-29,1.906,1.915333
381,2011-12-30,1.899333,1.904
382,2012-01-03,1.929333,1.872
383,2012-01-04,1.880667,1.847333
384,2012-01-05,1.850667,1.808
385,2012-01-06,1.813333,1.794
386,2012-01-09,1.8,1.816667
387,2012-01-10,1.829333,1.841333
388,2012-01-11,1.841333,1.882
389,2012-01-12,1.898667,1.883333
390,2012-01-13,1.893333,1.519333
391,2012-01-17,1.774667,1.773333
392,2012-01-18,1.779333,1.787333
393,2012-01-19,1.812667,1.784
394,2012-01-20,1.793333,1.773333
395,2012-01-23,1.787333,1.784667
396,2012-01-24,1.775333,1.828
397,2012-01-25,1.818,1.864667
398,2012-01-26,1.871333,1.929333
399,2012-01-27,1.9,1.955333
400,2012-01-30,1.966,1.971333
401,2012-01-31,1.993333,1.938
402,2012-02-01,1.938,1.972
403,2012-02-02,1.981333,2.016667
404,2012-02-03,2.027333,2.076667
405,2012-02-06,2.073333,2.12
406,2012-02-07,2.12,2.106667
407,2012-02-08,2.106667,2.128667
408,2012-02-09,2.133333,2.172
409,2012-02-10,2.150667,2.073333
410,2012-02-13,2.103333,2.099333
411,2012-02-14,2.116,2.211333
412,2012-02-15,2.206667,2.24
413,2012-02-16,2.233333,2.278667
414,2012-02-17,2.266,2.331333
415,2012-02-21,2.324667,2.3
416,2012-02-22,2.3,2.281333
417,2012-02-23,2.266,2.302
418,2012-02-24,2.282,2.25
419,2012-02-27,2.227333,2.241333
420,2012-02-28,2.242667,2.254
421,2012-02-29,2.254,2.227333
422,2012-03-01,2.234,2.294
423,2012-03-02,2.293333,2.269333
424,2012-03-05,2.29,2.251333
425,2012-03-06,2.216667,2.207333
426,2012-03-07,2.208,2.208
427,2012-03-08,2.207333,2.204667
428,2012-03-09,2.213333,2.316
429,2012-03-12,2.312667,2.400667
430,2012-03-13,2.434,2.406
431,2012-03-14,2.4,2.352667
432,2012-03-15,2.352,2.333333
433,2012-03-16,2.326667,2.354667
434,2012-03-19,2.350667,2.332
435,2012-03-20,2.332,2.330667
436,2012-03-21,2.329333,2.343333
437,2012-03-22,2.331333,2.293333
438,2012-03-23,2.284,2.272
439,2012-03-26,2.372667,2.493333
440,2012-03-27,2.477333,2.529333
441,2012-03-28,2.518667,2.523333
442,2012-03-29,2.546,2.488667
443,2012-03-30,2.501333,2.482667
444,2012-04-02,2.488667,2.438667
445,2012-04-03,2.446667,2.534
446,2012-04-04,2.351333,2.333333
447,2012-04-05,2.34,2.298667
448,2012-04-09,2.273333,2.21
449,2012-04-10,2.21,2.164
450,2012-04-11,2.216,2.206
451,2012-04-12,2.251333,2.229333
452,2012-04-13,2.262667,2.239333
453,2012-04-16,2.227333,2.15
454,2012-04-17,2.162,2.149333
455,2012-04-18,2.139333,2.177333
456,2012-04-19,2.183333,2.210667
457,2012-04-20,2.209333,2.210667
458,2012-04-23,2.190667,2.129333
459,2012-04-24,2.121333,2.121333
460,2012-04-25,2.138,2.194
461,2012-04-26,2.197333,2.232667
462,2012-04-27,2.24,2.222667
463,2012-04-30,2.218,2.208667
464,2012-05-01,2.208667,2.252
465,2012-05-02,2.233333,2.262667
466,2012-05-03,2.260667,2.164
467,2012-05-04,2.154667,2.122
468,2012-05-07,2.130667,2.164667
469,2012-05-08,2.166667,2.012667
470,2012-05-09,2.02,2.004
471,2012-05-10,2.198,2.197333
472,2012-05-11,2.166,2.15
473,2012-05-14,2.128,2.004
474,2012-05-15,2.017333,1.962
475,2012-05-16,1.972,1.945333
476,2012-05-17,1.953333,1.904667
477,2012-05-18,1.891333,1.837333
478,2012-05-21,1.838667,1.918
479,2012-05-22,2.006667,2.053333
480,2012-05-23,2.037333,2.068
481,2012-05-24,2.083333,2.018667
482,2012-05-25,2.010667,1.987333
483,2012-05-29,2.000667,2.112667
484,2012-05-30,2.072,2.027333
485,2012-05-31,2.004667,1.966667
486,2012-06-01,1.902,1.876667
487,2012-06-04,1.868667,1.858667
488,2012-06-05,1.856,1.860667
489,2012-06-06,1.88,1.948
490,2012-06-07,1.987333,1.928667
491,2012-06-08,1.924,2.005333
492,2012-06-11,2.020667,1.941333
493,2012-06-12,1.948667,1.977333
494,2012-06-13,1.97,1.984667
495,2012-06-14,2.012,1.959333
496,2012-06-15,1.959333,1.994
497,2012-06-18,1.996,2.122667
498,2012-06-19,2.134667,2.139333
499,2012-06-20,2.233333,2.252
500,2012-06-21,2.284,2.146
501,2012-06-22,2.173333,2.252667
502,2012-06-25,2.262667,2.207333
503,2012-06-26,2.136667,2.107333
504,2012-06-27,2.126667,2.130667
505,2012-06-28,2.126667,2.094
506,2012-06-29,2.186667,2.086
507,2012-07-02,2.09,2.026667
508,2012-07-03,2.04,2.044
509,2012-07-05,2.054,2.082
510,2012-07-06,2.066,2.066
511,2012-07-09,2.062667,2.099333
512,2012-07-10,2.102667,2.084667
513,2012-07-11,2.104667,2.100667
514,2012-07-12,2.086,2.18
515,2012-07-13,2.198,2.283333
516,2012-07-16,2.288,2.397333
517,2012-07-17,2.333333,2.223333
518,2012-07-18,2.094667,2.143333
519,2012-07-19,2.181333,2.151333
520,2012-07-20,2.138,2.119333
521,2012-07-23,2.07,2.044
522,2012-07-24,2.044,1.989333
523,2012-07-25,1.994667,1.93
524,2012-07-26,1.993333,1.875333
525,2012-07-27,1.914,1.967333
526,2012-07-30,1.967333,1.823333
527,2012-07-31,1.836,1.828
528,2012-08-01,1.866,1.75
529,2012-08-02,1.789333,1.74
530,2012-08-03,1.793333,1.818
531,2012-08-06,1.836667,1.884667
532,2012-08-07,1.918,2.016667
533,2012-08-08,1.993333,1.939333
534,2012-08-09,1.968,1.960667
535,2012-08-10,1.954,1.996
536,2012-08-13,1.979333,2.078
537,2012-08-14,2.05,1.961333
538,2012-08-15,1.959333,1.96
539,2012-08-16,1.968667,2.02
540,2012-08-17,2.019333,2.000667
541,2012-08-20,2.01,1.967333
542,2012-08-21,1.972,1.940667
543,2012-08-22,1.934,1.996667
544,2012-08-23,2.0,2.048667
545,2012-08-24,2.004,1.966667
546,2012-08-27,1.971333,1.888
547,2012-08-28,1.893333,1.912667
548,2012-08-29,1.899333,1.894
549,2012-08-30,1.906667,1.894
550,2012-08-31,1.907333,1.901333
551,2012-09-04,1.901333,1.876
552,2012-09-05,1.867333,1.862667
553,2012-09-06,1.866667,1.903333
554,2012-09-07,1.903333,1.956667
555,2012-09-10,1.946667,1.824667
556,2012-09-11,1.850667,1.853333
557,2012-09-12,1.86,1.885333
558,2012-09-13,1.904667,1.965333
559,2012-09-14,2.0,2.026
560,2012-09-17,2.156667,2.169333
561,2012-09-18,2.125333,2.089333
562,2012-09-19,2.066667,2.07
563,2012-09-20,2.062,2.06
564,2012-09-21,2.073333,2.001333
565,2012-09-24,1.967333,2.044
566,2012-09-25,1.908,1.844
567,2012-09-26,1.844,1.836
568,2012-09-27,1.854667,1.899333
569,2012-09-28,1.915333,1.952
570,2012-10-01,1.966667,1.944
571,2012-10-02,1.952,1.986667
572,2012-10-03,1.983333,1.953333
573,2012-10-04,2.0,1.96
574,2012-10-05,1.98,1.926
575,2012-10-08,1.924,1.95
576,2012-10-09,1.941333,1.891333
577,2012-10-10,1.892667,1.893333
578,2012-10-11,1.929333,1.888
579,2012-10-12,1.888,1.842667
580,2012-10-15,1.868,1.822
581,2012-10-16,1.844667,1.870667
582,2012-10-17,1.883333,1.921333
583,2012-10-18,1.932667,1.869333
584,2012-10-19,1.855333,1.849333
585,2012-10-22,1.866,1.856667
586,2012-10-23,1.825333,1.892667
587,2012-10-24,1.901333,1.828
588,2012-10-25,1.853333,1.834667
589,2012-10-26,1.835333,1.825333
590,2012-10-31,1.846667,1.875333
591,2012-11-01,1.883333,1.95
592,2012-11-02,1.951333,1.928
593,2012-11-05,1.986667,2.1
594,2012-11-06,2.040667,2.076667
595,2012-11-07,2.066667,2.102667
596,2012-11-08,2.067333,2.087333
597,2012-11-09,2.04,2.021333
598,2012-11-12,2.019333,2.071333
599,2012-11-13,2.086,2.107333
600,2012-11-14,2.130667,2.092
601,2012-11-15,2.086667,2.054667
602,2012-11-16,2.076667,2.122667
603,2012-11-19,2.138,2.194667
604,2012-11-20,2.186667,2.2
605,2012-11-21,2.174,2.164667
606,2012-11-23,2.173333,2.142
607,2012-11-26,2.14,2.151333
608,2012-11-27,2.142,2.143333
609,2012-11-28,2.133333,2.215333
610,2012-11-29,2.229333,2.246
611,2012-11-30,2.242,2.254667
612,2012-12-03,2.259333,2.308
613,2012-12-04,2.272,2.26
614,2012-12-05,2.254667,2.247333
615,2012-12-06,2.254667,2.26
616,2012-12-07,2.286667,2.278
617,2012-12-10,2.295333,2.304667
618,2012-12-11,2.306667,2.352
619,2012-12-12,2.347333,2.350667
620,2012-12-13,2.350667,2.240667
621,2012-12-14,2.252,2.254
622,2012-12-17,2.251333,2.293333
623,2012-12-18,2.284,2.306
624,2012-12-19,2.316667,2.307333
625,2012-12-20,2.300667,2.295333
626,2012-12-21,2.262667,2.266667
627,2012-12-24,2.242667,2.285333
628,2012-12-26,2.264,2.239333
629,2012-12-27,2.233333,2.246
630,2012-12-28,2.225333,2.214667
631,2012-12-31,2.2,2.258
632,2013-01-02,2.333333,2.357333
633,2013-01-03,2.345333,2.318
634,2013-01-04,2.32,2.293333
635,2013-01-07,2.32,2.289333
636,2013-01-08,2.3,2.245333
637,2013-01-09,2.267333,2.242667
638,2013-01-10,2.258,2.235333
639,2013-01-11,2.269333,2.194
640,2013-01-14,2.205333,2.217333
641,2013-01-15,2.207333,2.26
642,2013-01-16,2.256667,2.273333
643,2013-01-17,2.277333,2.292
644,2013-01-18,2.316,2.301333
645,2013-01-22,2.304,2.346
646,2013-01-23,2.334667,2.4
647,2013-01-24,2.4,2.466
648,2013-01-25,2.466667,2.465333
649,2013-01-28,2.457333,2.535333
650,2013-01-29,2.54,2.53
651,2013-01-30,2.523333,2.501333
652,2013-01-31,2.524667,2.500667
653,2013-02-01,2.544667,2.553333
654,2013-02-04,2.56,2.516
655,2013-02-05,2.533333,2.542
656,2013-02-06,2.545333,2.611333
657,2013-02-07,2.612667,2.632
658,2013-02-08,2.63,2.616
659,2013-02-11,2.532,2.561333
660,2013-02-12,2.563333,2.526
661,2013-02-13,2.553333,2.563333
662,2013-02-14,2.576,2.551333
663,2013-02-15,2.566667,2.469333
664,2013-02-19,2.490667,2.618667
665,2013-02-20,2.62,2.569333
666,2013-02-21,2.432667,2.344
667,2013-02-22,2.381333,2.407333
668,2013-02-25,2.41,2.292
669,2013-02-26,2.297333,2.295333
670,2013-02-27,2.294,2.34
671,2013-02-28,2.392667,2.322
672,2013-03-01,2.333333,2.31
673,2013-03-04,2.318,2.372
674,2013-03-05,2.4,2.443333
675,2013-03-06,2.467333,2.512667
676,2013-03-07,2.515333,2.548667
677,2013-03-08,2.537333,2.564667
678,2013-03-11,2.591333,2.606667
679,2013-03-12,2.593333,2.608
680,2013-03-13,2.6,2.598667
681,2013-03-14,2.593333,2.456667
682,2013-03-15,2.442667,2.352667
683,2013-03-18,2.353333,2.343333
684,2013-03-19,2.35,2.338667
685,2013-03-20,2.350667,2.396667
686,2013-03-21,2.396667,2.400667
687,2013-03-22,2.413333,2.441333
688,2013-03-25,2.473333,2.502
689,2013-03-26,2.532,2.524
690,2013-03-27,2.529333,2.544
691,2013-03-28,2.548667,2.526
692,2013-04-01,2.824,2.928667
693,2013-04-02,2.906667,2.956
694,2013-04-03,2.873333,2.74
695,2013-04-04,2.740667,2.800667
696,2013-04-05,2.8,2.758
697,2013-04-08,2.798,2.788667
698,2013-04-09,2.786667,2.7
699,2013-04-10,2.713333,2.790667
700,2013-04-11,2.804,2.906
701,2013-04-12,2.883333,2.916667
702,2013-04-15,2.9,2.886667
703,2013-04-16,2.946,3.039333
704,2013-04-17,3.033333,3.03
705,2013-04-18,3.065333,3.131333
706,2013-04-19,3.164,3.188667
707,2013-04-22,3.24,3.346
708,2013-04-23,3.4,3.400667
709,2013-04-24,3.393333,3.362
710,2013-04-25,3.366667,3.466667
711,2013-04-26,3.542,3.413333
712,2013-04-29,3.450667,3.662667
713,2013-04-30,3.733333,3.599333
714,2013-05-01,3.732667,3.552
715,2013-05-02,3.59,3.607333
716,2013-05-03,3.764667,3.636667
717,2013-05-06,3.759333,3.966667
718,2013-05-07,4.133333,3.700667
719,2013-05-08,3.833333,3.719333
720,2013-05-09,4.674667,4.626667
721,2013-05-10,4.643333,5.117333
722,2013-05-13,5.399333,5.853333
723,2013-05-14,6.281333,5.549333
724,2013-05-15,5.453333,5.656
725,2013-05-16,6.313333,6.15
726,2013-05-17,6.166667,6.1
727,2013-05-20,6.074667,5.996
728,2013-05-21,5.9,5.839333
729,2013-05-22,5.758,5.816
730,2013-05-23,5.654,6.182
731,2013-05-24,6.173333,6.472
732,2013-05-28,6.77,7.355333
733,2013-05-29,7.57,6.975333
734,2013-05-30,6.830667,6.996667
735,2013-05-31,7.084,6.517333
736,2013-06-03,6.508,6.172667
737,2013-06-04,6.183333,6.322667
738,2013-06-05,6.244,6.358
739,2013-06-06,6.35,6.49
740,2013-06-07,6.533333,6.802667
741,2013-06-10,6.595333,6.67
742,2013-06-11,6.545333,6.298
743,2013-06-12,6.453333,6.515333
744,2013-06-13,6.6,6.545333
745,2013-06-14,6.666667,6.686667
746,2013-06-17,6.906667,6.813333
747,2013-06-18,6.783333,6.892667
748,2013-06-19,6.804,6.978667
749,2013-06-20,6.976667,6.71
750,2013-06-21,6.913333,6.636667
751,2013-06-24,6.433333,6.766
752,2013-06-25,6.873333,6.826667
753,2013-06-26,6.92,7.048
754,2013-06-27,7.116667,7.283333
755,2013-06-28,7.238,7.157333
756,2013-07-01,7.290667,7.812
757,2013-07-02,7.883333,7.854667
758,2013-07-03,7.866667,7.682667
759,2013-07-05,7.888,8.006
760,2013-07-08,8.091333,8.107333
761,2013-07-09,8.309333,8.23
762,2013-07-10,8.212667,8.151333
763,2013-07-11,8.325333,8.374
764,2013-07-12,8.366667,8.66
765,2013-07-15,8.868667,8.484
766,2013-07-16,8.418667,7.27
767,2013-07-17,7.101333,8.016667
768,2013-07-18,8.064667,7.935333
769,2013-07-19,7.9,7.978667
770,2013-07-22,7.992667,8.162
771,2013-07-23,8.266667,8.182667
772,2013-07-24,8.298,8.113333
773,2013-07-25,8.026667,8.271333
774,2013-07-26,8.542667,8.626
775,2013-07-29,8.621333,8.974667
776,2013-07-30,8.986667,8.782667
777,2013-07-31,8.838,8.952
778,2013-08-01,9.0,9.036667
779,2013-08-02,8.972667,9.2
780,2013-08-05,9.334,9.645333
781,2013-08-06,9.65,9.476667
782,2013-08-07,9.459333,8.948667
783,2013-08-08,10.29,10.232
784,2013-08-09,10.16,10.2
785,2013-08-12,9.962,9.825333
786,2013-08-13,9.966667,9.695333
787,2013-08-14,9.514667,9.290667
788,2013-08-15,9.095333,9.311333
789,2013-08-16,9.442,9.466667
790,2013-08-19,9.562,9.66
791,2013-08-20,9.91,9.972
792,2013-08-21,10.0,9.857333
793,2013-08-22,9.948,10.473333
794,2013-08-23,10.466667,10.789333
795,2013-08-26,11.01,10.948
796,2013-08-27,10.82,11.134
797,2013-08-28,11.270667,11.096667
798,2013-08-29,10.948,11.070667
799,2013-08-30,11.091333,11.266667
800,2013-09-03,11.56,11.262667
801,2013-09-04,11.318,11.374667
802,2013-09-05,11.34,11.328667
803,2013-09-06,11.238,11.131333
804,2013-09-09,10.874667,10.713333
805,2013-09-10,10.763333,11.091333
806,2013-09-11,11.094,10.901333
807,2013-09-12,10.933333,10.995333
808,2013-09-13,10.851333,11.036
809,2013-09-16,11.2,11.105333
810,2013-09-17,11.005333,11.082
811,2013-09-18,11.138,11.081333
812,2013-09-19,11.386667,11.861333
813,2013-09-20,11.926667,12.226
814,2013-09-23,12.298667,12.074
815,2013-09-24,11.942667,12.155333
816,2013-09-25,12.237333,12.349333
817,2013-09-26,12.446667,12.576
818,2013-09-27,12.501333,12.726667
819,2013-09-30,12.6,12.891333
820,2013-10-01,12.930667,12.866667
821,2013-10-02,12.572667,12.063333
822,2013-10-03,11.67,11.554
823,2013-10-04,11.76,12.065333
824,2013-10-07,12.164,12.204667
825,2013-10-08,12.293333,11.648667
826,2013-10-09,11.648667,11.252
827,2013-10-10,11.539333,11.528667
828,2013-10-11,11.516667,11.913333
829,2013-10-14,11.666667,11.981333
830,2013-10-15,12.352,12.262667
831,2013-10-16,12.326667,12.237333
832,2013-10-17,12.236,12.186667
833,2013-10-18,12.276667,12.226667
834,2013-10-21,12.218667,11.506667
835,2013-10-22,11.366667,11.436
836,2013-10-23,11.260667,10.966667
837,2013-10-24,11.0,11.543333
838,2013-10-25,11.614,11.310667
839,2013-10-28,11.345333,10.857333
840,2013-10-29,10.850667,10.964667
841,2013-10-30,10.975333,10.614667
842,2013-10-31,10.378,10.662667
843,2013-11-01,10.866667,10.811333
844,2013-11-04,11.0,11.68
845,2013-11-05,12.0,11.787333
846,2013-11-06,10.320667,10.077333
847,2013-11-07,9.612667,9.318
848,2013-11-08,9.098667,9.196667
849,2013-11-11,9.4,9.646667
850,2013-11-12,9.646,9.186667
851,2013-11-13,9.389333,9.246667
852,2013-11-14,9.261333,9.173333
853,2013-11-15,9.123333,9.03
854,2013-11-18,9.018,8.105333
855,2013-11-19,7.962,8.406
856,2013-11-20,8.405333,8.074
857,2013-11-21,8.192667,8.14
858,2013-11-22,8.105333,8.092
859,2013-11-25,8.3,8.056
860,2013-11-26,7.958667,8.033333
861,2013-11-27,8.087333,8.462667
862,2013-11-29,8.651333,8.485333
863,2013-12-02,8.423333,8.278
864,2013-12-03,8.845333,9.646667
865,2013-12-04,9.621333,9.263333
866,2013-12-05,9.343333,9.365333
867,2013-12-06,9.434,9.157333
868,2013-12-09,9.133333,9.44
869,2013-12-10,9.336667,9.479333
870,2013-12-11,9.458667,9.31
871,2013-12-12,9.313333,9.831333
872,2013-12-13,9.87,9.843333
873,2013-12-16,9.898667,9.862667
874,2013-12-17,9.838667,10.164
875,2013-12-18,10.149333,9.865333
876,2013-12-19,9.793333,9.381333
877,2013-12-20,9.438667,9.549333
878,2013-12-23,9.656667,9.57
879,2013-12-24,10.0,10.094
880,2013-12-26,10.336,10.366667
881,2013-12-27,10.353333,10.074667
882,2013-12-30,10.074667,10.162667
883,2013-12-31,10.154667,10.028667
884,2014-01-02,9.986667,10.006667
885,2014-01-03,10.0,9.970667
886,2014-01-06,10.0,9.8
887,2014-01-07,9.841333,9.957333
888,2014-01-08,9.923333,10.085333
889,2014-01-09,10.166667,9.835333
890,2014-01-10,9.897333,9.714667
891,2014-01-13,9.718667,9.289333
892,2014-01-14,9.366667,10.751333
893,2014-01-15,11.23,10.942
894,2014-01-16,10.833333,11.398
895,2014-01-17,11.346,11.334
896,2014-01-21,11.416,11.778667
897,2014-01-22,11.854,11.904
898,2014-01-23,11.815333,12.1
899,2014-01-24,11.856667,11.64
900,2014-01-27,11.677333,11.308
901,2014-01-28,11.433333,11.892
902,2014-01-29,11.686667,11.682
903,2014-01-30,11.866667,12.189333
904,2014-01-31,11.923333,12.094
905,2014-02-03,12.192667,11.807333
906,2014-02-04,12.046667,11.915333
907,2014-02-05,11.886667,11.628
908,2014-02-06,11.753333,11.892
909,2014-02-07,12.067333,12.435333
910,2014-02-10,12.622667,13.104
911,2014-02-11,13.264667,13.108
912,2014-02-12,13.052,13.021333
913,2014-02-13,12.889333,13.308667
914,2014-02-14,13.206667,13.215333
915,2014-02-18,13.682667,13.58
916,2014-02-19,13.58,12.909333
917,2014-02-20,14.334,13.998
918,2014-02-21,14.109333,13.973333
919,2014-02-24,13.917333,14.51
920,2014-02-25,15.333333,16.533333
921,2014-02-26,17.238667,16.866667
922,2014-02-27,17.416668,16.836
923,2014-02-28,16.643333,16.320667
924,2014-03-03,15.817333,16.704
925,2014-03-04,17.232,16.989332
926,2014-03-05,17.114668,16.844
927,2014-03-06,16.942667,16.862667
928,2014-03-07,16.862667,16.414
929,2014-03-10,16.18,15.922667
930,2014-03-11,15.766667,15.627333
931,2014-03-12,15.433333,16.099333
932,2014-03-13,16.252666,15.852667
933,2014-03-14,15.686,15.398
934,2014-03-17,15.663333,15.598667
935,2014-03-18,15.796667,16.002666
936,2014-03-19,16.092667,15.722667
937,2014-03-20,15.744,15.660667
938,2014-03-21,15.734667,15.259333
939,2014-03-24,15.316667,14.678
940,2014-03-25,14.942667,14.696
941,2014-03-26,14.796667,14.197333
942,2014-03-27,14.158,13.821333
943,2014-03-28,14.186667,14.158
944,2014-03-31,14.433333,13.896667
945,2014-04-01,13.934667,14.464667
946,2014-04-02,14.666667,15.352667
947,2014-04-03,15.353333,15.026667
948,2014-04-04,15.067333,14.148667
949,2014-04-07,13.720667,13.834667
950,2014-04-08,14.003333,14.364
951,2014-04-09,14.450667,14.462
952,2014-04-10,14.454667,13.612667
953,2014-04-11,13.374,13.585333
954,2014-04-14,13.84,13.206
955,2014-04-15,13.272667,12.927333
956,2014-04-16,13.133333,13.274
957,2014-04-17,13.307333,13.208
958,2014-04-21,13.138667,13.625333
959,2014-04-22,13.757333,14.576
960,2014-04-23,14.422,13.866
961,2014-04-24,14.054,13.857333
962,2014-04-25,13.466667,13.323333
963,2014-04-28,13.333333,13.234
964,2014-04-29,13.214,13.794667
965,2014-04-30,13.573333,13.859333
966,2014-05-01,13.805333,13.848667
967,2014-05-02,13.906667,14.060667
968,2014-05-05,13.965333,14.440667
969,2014-05-06,14.44,13.818667
970,2014-05-07,13.976,13.423333
971,2014-05-08,12.133333,11.906
972,2014-05-09,11.990667,12.150667
973,2014-05-12,12.258,12.311333
974,2014-05-13,12.250667,12.677333
975,2014-05-14,12.596667,12.708
976,2014-05-15,12.665333,12.572667
977,2014-05-16,12.596667,12.770667
978,2014-05-19,12.714667,13.072667
979,2014-05-20,13.129333,13.02
980,2014-05-21,13.078667,13.296667
981,2014-05-22,13.356667,13.658667
982,2014-05-23,13.635333,13.82
983,2014-05-27,13.901333,14.104
984,2014-05-28,14.001333,14.016
985,2014-05-29,14.038,14.016
986,2014-05-30,14.02,13.851333
987,2014-06-02,13.822,13.646667
988,2014-06-03,13.566,13.662667
989,2014-06-04,13.623333,13.599333
990,2014-06-05,13.631333,13.793333
991,2014-06-06,13.983333,13.878
992,2014-06-09,13.863333,13.687333
993,2014-06-10,13.628667,13.486667
994,2014-06-11,13.433333,13.631333
995,2014-06-12,13.673333,13.568
996,2014-06-13,13.652,13.761333
997,2014-06-16,13.784,14.974
998,2014-06-17,14.940667,15.444667
999,2014-06-18,15.433333,15.141333
1000,2014-06-19,15.258667,15.186
1001,2014-06-20,15.234667,15.306
1002,2014-06-23,15.300667,15.814667
1003,2014-06-24,15.931333,15.5
1004,2014-06-25,15.536667,15.792667
1005,2014-06-26,15.811333,15.706667
1006,2014-06-27,15.646,15.937333
1007,2014-06-30,15.97,16.004
1008,2014-07-01,16.164,15.981333
1009,2014-07-02,16.044001,15.295333
1010,2014-07-03,15.419333,15.283333
1011,2014-07-07,15.166667,14.844
1012,2014-07-08,14.576667,14.604667
1013,2014-07-09,14.751333,14.870667
1014,2014-07-10,14.478667,14.630667
1015,2014-07-11,14.707333,14.542
1016,2014-07-14,14.666,15.113333
1017,2014-07-15,15.115333,14.638667
1018,2014-07-16,14.788,14.477333
1019,2014-07-17,14.410667,14.36
1020,2014-07-18,14.396667,14.668
1021,2014-07-21,14.483333,14.702667
